,Iteration,Time,Fitness,Temperature,max_iters
601,601,0.04298602899962134,49.0,1,4096
602,602,0.043064185999355686,49.0,1,4096
603,603,0.04314193499976682,49.0,1,4096
604,604,0.043219373999818345,49.0,1,4096
605,605,0.04329797499940469,49.0,1,4096
606,606,0.04337686099916027,49.0,1,4096
607,607,0.04345557499982533,49.0,1,4096
608,608,0.04353512499983481,49.0,1,4096
609,609,0.04361444499954814,49.0,1,4096
610,610,0.0436946749996423,49.0,1,4096
611,611,0.043773771999440214,49.0,1,4096
612,612,0.0438529759994708,49.0,1,4096
613,613,0.04393208399960713,49.0,1,4096
614,614,0.04401179099932051,49.0,1,4096
615,615,0.04409153199958382,49.0,1,4096
616,616,0.04417128699969908,49.0,1,4096
617,617,0.04425072699996235,49.0,1,4096
618,618,0.0443302899993796,49.0,1,4096
619,619,0.044409596999685164,49.0,1,4096
620,620,0.044488931999694614,49.0,1,4096
621,621,0.04456842799936567,49.0,1,4096
622,622,0.04464836499937519,49.0,1,4096
623,623,0.04472794299999805,49.0,1,4096
624,624,0.04480789199988067,49.0,1,4096
625,625,0.044887397999445966,49.0,1,4096
626,626,0.04496738399939204,49.0,1,4096
627,627,0.04504674799954955,49.0,1,4096
