,Iteration,Time,Fitness,Temperature,max_iters
536,536,0.028840011000283994,37.0,1,4096
537,537,0.02889254899946536,37.0,1,4096
538,538,0.02894538799955626,37.0,1,4096
539,539,0.02900065599988011,37.0,1,4096
540,540,0.029052602999399824,37.0,1,4096
541,541,0.029104459999871324,37.0,1,4096
542,542,0.02915868599939131,37.0,1,4096
543,543,0.02925591799976246,37.0,1,4096
544,544,0.029356322000239743,37.0,1,4096
545,545,0.029410793999886664,37.0,1,4096
546,546,0.029471781999745872,37.0,1,4096
547,547,0.02952866699979495,37.0,1,4096
548,548,0.02958372099965345,37.0,1,4096
549,549,0.0296394249999139,37.0,1,4096
550,550,0.029694228999687766,37.0,1,4096
551,551,0.02974633299982088,37.0,1,4096
552,552,0.02980035099972156,37.0,1,4096
553,553,0.02985199199974886,37.0,1,4096
554,554,0.02990607599986106,37.0,1,4096
555,555,0.029960630999994464,37.0,1,4096
556,556,0.030015610000191373,37.0,1,4096
557,557,0.030067738999605353,37.0,1,4096
558,558,0.030122043000119447,37.0,1,4096
559,559,0.03017757999987225,37.0,1,4096
560,560,0.030233016000238422,37.0,1,4096
561,561,0.0302891430001182,37.0,1,4096
562,562,0.030341605999637977,37.0,1,4096
563,563,0.030397286999686912,37.0,1,4096
564,564,0.030451390000052925,37.0,1,4096
565,565,0.03050544599955174,37.0,1,4096
566,566,0.03056105599989678,37.0,1,4096
567,567,0.0306166079999457,37.0,1,4096
568,568,0.03067059800014249,37.0,1,4096
569,569,0.030722833999789145,37.0,1,4096
570,570,0.030776298999626306,37.0,1,4096
571,571,0.030831736999971326,37.0,1,4096
572,572,0.030887408000126015,37.0,1,4096
573,573,0.030942976999540406,37.0,1,4096
574,574,0.030998131999695033,37.0,1,4096
575,575,0.031052579999595764,37.0,1,4096
576,576,0.031106487000215566,37.0,1,4096
577,577,0.03116154999952414,37.0,1,4096
578,578,0.031218281999827013,37.0,1,4096
579,579,0.031274345999918296,37.0,1,4096
580,580,0.03133028599950194,37.0,1,4096
581,581,0.031382639999719686,37.0,1,4096
582,582,0.031436633999874175,37.0,1,4096
583,583,0.03149251200011349,37.0,1,4096
584,584,0.03154708500005654,37.0,1,4096
585,585,0.031602938000105496,37.0,1,4096
586,586,0.03165829199951986,37.0,1,4096
587,587,0.031713612000203284,37.0,1,4096
588,588,0.0317675539999982,37.0,1,4096
589,589,0.031822383999497106,37.0,1,4096
590,590,0.03187548200003221,37.0,1,4096
591,591,0.031929036999827076,37.0,1,4096
592,592,0.03198420500029897,37.0,1,4096
593,593,0.032039331999840215,37.0,1,4096
594,594,0.03209448999950837,37.0,1,4096
595,595,0.03215034499953617,37.0,1,4096
596,596,0.03220643599979667,37.0,1,4096
597,597,0.0322592109996549,37.0,1,4096
598,598,0.03231420799966145,37.0,1,4096
599,599,0.032368246000260115,37.0,1,4096
600,600,0.032421390999843425,37.0,1,4096
601,601,0.032478209999680985,37.0,1,4096
602,602,0.032533206999687536,37.0,1,4096
603,603,0.032586766999884276,37.0,1,4096
604,604,0.032641484000123455,37.0,1,4096
605,605,0.03269480699964333,37.0,1,4096
606,606,0.0327496620002421,37.0,1,4096
607,607,0.03280394899957173,37.0,1,4096
608,608,0.032865008999579004,37.0,1,4096
609,609,0.03292392299954372,37.0,1,4096
610,610,0.03297834600016358,37.0,1,4096
611,611,0.033034090000001015,37.0,1,4096
612,612,0.03308858800028247,37.0,1,4096
613,613,0.03314263199990819,37.0,1,4096
614,614,0.033235050000257615,37.0,1,4096
615,615,0.033336497000163945,37.0,1,4096
616,616,0.033392151999578346,37.0,1,4096
617,617,0.03345047199945839,37.0,1,4096
618,618,0.03350656099974003,37.0,1,4096
619,619,0.033562190999873565,37.0,1,4096
620,620,0.03361590599979536,37.0,1,4096
621,621,0.033668977999695926,37.0,1,4096
622,622,0.0337237149997236,37.0,1,4096
623,623,0.03377949599962449,37.0,1,4096
624,624,0.03383631999986392,37.0,1,4096
625,625,0.033893717999490036,37.0,1,4096
626,626,0.03395008400002553,37.0,1,4096
627,627,0.03400544800024363,37.0,1,4096
